sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL28,4,0.77491,0.77408,NA,1581,1,0.87456,0.87412,NA,1814,0,-0.038793,0.77408,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CST6,4,0.31893,0.45412,NA,883,2,0.87545,0.87508,NA,1815,0,-0.088253,0.45412,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,YBX2,4,0.16558,0.2826,NA,564,2,0.87604,0.8756,NA,1816,0,-0.12535,0.2826,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MCAT,4,0.47293,0.56171,NA,1096,1,0.87652,0.87609,NA,1817,0,0.045902,0.87609,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBMS2,4,0.73594,0.73739,NA,1492,1,0.87662,0.87621,NA,1818,0,-0.18744,0.73739,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RFC4,4,0.02994,0.07709,NA,195,2,0.8775,0.87699,NA,1819,0,-0.26435,0.07709,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RP9,4,0.73767,0.73894,NA,1494,1,0.8776,0.87709,NA,1820,0,-0.05544,0.73894,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UPF3B,3,0.094234,0.16654,NA,411,1,0.87879,0.87937,NA,1821,0,-0.053963,0.16654,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,INTS1,4,0.08286,0.18245,0.193755,374,3,0.87895,0.87852,NA,1822,0,-0.49708,0.18245,0.193755,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UBTF,4,0.93869,0.93887,NA,1978,0,0.87962,0.87929,NA,1823,0,0.024043,0.87929,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX53,4,0.16664,0.28377,NA,566,2,0.87982,0.87951,NA,1824,0,-0.092957,0.28377,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS9,4,0.5707,0.61681,NA,1214,1,0.88001,0.87972,NA,1825,0,-0.086975,0.61681,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SMAD2,4,0.3391,0.47658,NA,920,2,0.8802,0.87992,NA,1826,0,-0.039522,0.47658,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZNF622,4,0.17152,0.28913,NA,575,1,0.88029,0.88005,NA,1827,0,-0.045982,0.28913,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LSM3,4,0.051611,0.12183,0.157339,272,3,0.88096,0.88078,NA,1828,0,-0.25684,0.12183,0.157339,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TYW3,4,0.4193,0.53441,NA,1030,1,0.88115,0.88099,NA,1829,0,-0.020155,0.53441,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TXNL4B,4,0.032016,0.081715,0.131181,205,3,0.88144,0.88126,NA,1830,0,-0.22016,0.081715,0.131181,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HOXB6,4,0.31237,0.44725,NA,869,1,0.88172,0.88158,NA,1831,0,0.027849,0.88158,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,POLR2H,4,0.8042,0.80302,NA,1656,0,0.88191,0.88179,NA,1832,0,0.040248,0.88179,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NSFL1C,4,0.84493,0.84435,NA,1741,0,0.88201,0.88184,NA,1833,0,0.0016293,0.88184,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,A1CF,4,0.69541,0.70329,NA,1408,1,0.88248,0.88227,NA,1834,0,-0.082976,0.70329,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HAP1,3,0.10587,0.18256,NA,434,2,0.88271,0.88317,NA,1835,0,-0.17311000000000001,0.18256,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL10,4,0.33291,0.46981,NA,910,2,0.88285,0.88269,NA,1836,0,-0.11861,0.46981,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL51,4,0.86204,0.86167,NA,1794,0,0.88304,0.88286,NA,1837,0,-0.0322,0.86167,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF3H,4,0.42738,0.53832,NA,1040,1,0.88323,0.88304,NA,1838,0,-0.056745,0.53832,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TSN,4,0.25575,0.38386,NA,749,1,0.88351,0.88332,NA,1839,0,-0.01766,0.38386,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LTA4H,4,0.7081,0.71364,NA,1437,1,0.88388,0.88359,NA,1840,0,-0.0051176,0.71364,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RUVBL1,3,0.268,0.37184,NA,771,1,0.88539,0.88591,NA,1841,0,-0.12934,0.37184,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MECP2,4,0.085441,0.18722,0.196346,379,3,0.88583,0.88568,NA,1842,0,-0.38096,0.18722,0.196346,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SETD1A,4,0.91507,0.91535,NA,1919,0,0.88758,0.88748,NA,1843,0,0.046211,0.88748,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GTF2E2,4,0.097341,0.20564,NA,418,2,0.88776,0.88766,NA,1844,0,-0.49713,0.20564,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GEMIN2,4,0.80226,0.80124,NA,1650,0,0.88848,0.88846,NA,1845,0,-0.037034,0.80124,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HUWE1,4,0.34578,0.48439,NA,935,1,0.88857,0.88857,NA,1846,0,-0.093015,0.48439,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HNRNPH3,4,0.23061,0.35549,NA,708,1,0.88894,0.88901,NA,1847,0,-0.078058,0.35549,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SRRT,4,0.43537,0.54233,NA,1050,1,0.88948,0.88957,NA,1848,0,-0.050786,0.54233,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LARP4B,4,0.21076,0.33336,NA,651,2,0.88966,0.88976,NA,1849,0,-0.20284,0.33336,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZC3H18,4,0.87692,0.87646,NA,1838,0,0.88975,0.88985,NA,1850,0,-0.041942,0.87646,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PABPC1L,4,0.79988,0.79895,NA,1645,0,0.8902,0.89032,NA,1851,0,-0.13072,0.79895,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PCIF1,4,0.18125,0.3002,NA,595,2,0.89064,0.89088,NA,1852,0,-0.13523,0.3002,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GNE,4,0.047767,0.11383,0.152634,258,3,0.8918,0.89211,NA,1853,0,-0.25339,0.11383,0.152634,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PNISR,4,0.053226,0.12535,0.161075,276,3,0.89286,0.89323,NA,1854,0,-0.24757,0.12535,0.161075,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NANOS2,4,0.18071,0.29963,NA,593,2,0.8933,0.89362,NA,1855,0,-0.10263,0.29963,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SF3B5,4,0.29165,0.42399,NA,824,2,0.89365000000000006,0.89405,NA,1856,0,-0.19199,0.42399,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPA1,4,6.6742e-4,0.0025658,0.013738,49,3,0.89382,0.89423,NA,1857,0,-0.76036,0.0025658,0.013738,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ADD3,4,0.30647,0.44107,NA,853,2,0.89495,0.89528,NA,1858,0,-0.11573,0.44107,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RRP7A,4,0.16383,0.28056,NA,561,2,0.8953,0.89565,NA,1859,0,-0.069883,0.28056,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZC3H14,4,0.021145,0.05771,0.107474,174,3,0.89564,0.89596,NA,1860,0,-0.41686,0.05771,0.107474,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UTP25,3,0.070963,0.13371,NA,331,2,0.89609,0.89655,NA,1861,0,-0.29507,0.13371,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LRP1,4,0.49998,0.57618,NA,1129,1,0.89727,0.89761,NA,1862,0,-0.046076,0.57618,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBMY1J,4,0.048166,0.11469,NA,260,1,0.8977,0.89801,NA,1863,0,0.017906,0.89801,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TGS1,3,0.57245,0.58224,NA,1217,1,0.89872,0.89944,NA,1864,0,-0.048408,0.58224,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MYH9,4,0.27356,0.40392,NA,780,2,0.89888,0.8991,NA,1865,0,-0.11284,0.40392,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BLTP2,4,0.61792,0.64703,NA,1284,1,0.89905,0.89933,NA,1866,0,-0.021681,0.64703,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,KTN1,4,0.35628,0.49599,NA,955,2,0.89989,0.90014,NA,1867,0,-0.062393,0.49599,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LENG9,4,0.18449,0.30379,NA,601,1,0.89997,0.90025,NA,1868,0,-0.091178,0.30379,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HEXIM2,4,0.2638,0.39297,NA,766,2,0.90014,0.90039,NA,1869,0,-0.10594,0.39297,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DICER1,4,0.043678,0.10554,0.148744,243,3,0.9003,0.90056,NA,1870,0,-0.20641,0.10554,0.148744,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HMGN2,4,0.75117,0.75139,NA,1527,1,0.90055,0.90073,NA,1871,0,-0.020173,0.75139,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LMF2,4,0.73404,0.73563,NA,1488,1,0.90097,0.90119,NA,1872,0,-0.082474,0.73563,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPL13,4,0.029975,0.077163,NA,196,2,0.90163,0.90189,NA,1873,0,-0.23692,0.077163,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DBT,4,0.57813,0.62139,NA,1218,1,0.90212,0.90248,NA,1874,0,-0.038353,0.62139,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BZW2,4,0.07545,0.16878,NA,347,2,0.90245,0.90279,NA,1875,0,-0.17834,0.16878,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SPATS2L,4,0.05891,0.13641,0.170012,293,3,0.90262,0.90299,NA,1876,0,-0.28569,0.13641,0.170012,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CWF19L2,4,0.8406,0.83987,NA,1729,0,0.90319,0.90351,NA,1877,0,-0.024231,0.83987,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PMS1,4,0.040959,0.099945,NA,233,2,0.90335,0.90369,NA,1878,0,-0.24686,0.099945,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DHCR7,4,0.5662,0.61406,NA,1208,1,0.90392,0.90429,NA,1879,0,-0.10736,0.61406,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EIF5A,4,0.014473,0.0427,0.087094,150,3,0.90457,0.90487,NA,1880,0,-0.72571,0.0427,0.087094,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TDRD3,4,0.23712,0.36302,NA,719,2,0.90609,0.90647,NA,1881,0,-0.23362,0.36302,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,AGO3,4,0.82514,0.82393,NA,1698,0,0.90641,0.90679,NA,1882,0,-0.048877,0.82393,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BRD2,4,0.17518,0.2933,NA,581,1,0.90688,0.90725,NA,1883,0,-0.1388,0.2933,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,AZGP1,4,0.2832,0.41481,NA,803,1,0.90712,0.90751,NA,1884,0,0.0020762,0.90751,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MRPS2,3,0.48969,0.51716,NA,1117,1,0.90762,0.9086,NA,1885,0,-0.068913,0.51716,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EEF1B2,4,0.0094414,0.03149,0.070145,129,3,0.90962,0.90997,NA,1886,0,-0.40027,0.03149,0.070145,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DCP1B,4,0.80462,0.80338,NA,1658,0,0.90978,0.91011,NA,1887,0,-0.041947,0.80338,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,GAS2,4,0.26301,0.39205,NA,765,2,0.91008,0.91041,NA,1888,0,-0.16453,0.39205,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BST2,3,0.69365,0.69549,NA,1405,0,0.91012,0.91097,NA,1889,0,-0.11056,0.69549,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TMEM263,3,0.37911,0.44016,NA,992,1,0.91033,0.91117,NA,1890,0,-0.079705,0.44016,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBMY1D,4,0.77568,0.77485,NA,1584,0,0.91093,0.91132,NA,1891,0,-0.034687,0.77485,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MGST1,4,0.073897,0.16564,0.185082,343,3,0.91101,0.91137,NA,1892,0,-0.27926,0.16564,0.185082,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RNASE8,4,0.051145,0.12086,0.157181,270,3,0.91215,0.9125,NA,1893,0,-0.20989,0.12086,0.157181,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,POLR2J2,2,0.087309,0.1502,NA,386,2,0.91269,0.91191,NA,1894,0,-0.24134,0.1502,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ANK3,4,0.081913,0.18068,NA,370,2,0.91418,0.91446,NA,1895,0,-0.22042,0.18068,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,LEPR,4,0.13301,0.24588,NA,489,2,0.91462,0.91495,NA,1896,0,-0.17019,0.24588,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TRIT1,4,0.2135,0.33638,NA,658,1,0.9147,0.91501,NA,1897,0,-0.039522,0.33638,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPUSD1,4,0.11037,0.22014,NA,445,2,0.91477,0.91506,NA,1898,0,-0.17427,0.22014,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SUZ12,3,0.12841,0.21353,NA,481,2,0.91497,0.91574,NA,1899,0,-0.18926,0.21353,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SCG3,4,0.22882,0.35341,NA,702,2,0.91558,0.91588,NA,1900,0,-0.12185,0.35341,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,FAM120B,4,0.069968,0.15803,NA,326,2,0.9174,0.91761,NA,1901,0,-0.1867,0.15803,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,METTL8,4,0.042271,0.10264,NA,239,2,0.91813,0.91838,NA,1902,0,-0.14399,0.10264,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RSRC1,4,0.064306,0.14719,0.17676,311,3,0.91877,0.91896,NA,1903,0,-0.19418,0.14719,0.17676,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NSUN5,4,0.11128,0.22123,NA,448,2,0.91962,0.9198,NA,1904,0,-0.26271,0.22123,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ZC3HAV1,4,0.2868,0.41877,NA,809,2,0.9204,0.92058,NA,1905,0,-0.095275,0.41877,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,CLK3,4,0.21859,0.34205,NA,672,2,0.92054,0.92073,NA,1906,0,-0.069916,0.34205,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RNF17,4,0.50858,0.58106,NA,1137,1,0.92075,0.92093,NA,1907,0,-0.0703,0.58106,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX59,4,0.080765,0.17862,NA,365,2,0.92096,0.92108,NA,1908,0,-0.13005,0.17862,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ELAVL1,4,0.79592,0.79503,NA,1631,0,0.92124,0.92132,NA,1909,0,-0.036223,0.79503,1,0,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ALKBH7,4,0.22946,0.35416,NA,703,2,0.92152,0.92158,NA,1910,0,-0.12927,0.35416,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MOV10L1,4,0.024882,0.066066,NA,184,1,0.92228,0.92226,NA,1911,0,-0.067119,0.066066,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SYF2,4,0.2494,0.37689,NA,742,2,0.92235,0.92234,NA,1912,0,-0.08272,0.37689,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UTP15,4,9.8866e-4,0.0038386,0.018971,53,3,0.92256,0.92251,NA,1913,0,-0.51337,0.0038386,0.018971,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HARS2,3,0.068069,0.12981,NA,321,2,0.92256,0.92324,NA,1914,0,-0.31893,0.12981,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PAIP1,4,0.45559,0.5525,NA,1075,1,0.92263,0.92261,NA,1915,0,-0.057226,0.5525,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MTIF3,4,0.76493,0.76416,NA,1557,1,0.92277,0.92276,NA,1916,0,-0.013435,0.76416,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,MAT2A,4,0.10769,0.21719,NA,437,2,0.92297,0.92296,NA,1917,0,-0.16467,0.21719,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PDLIM5,4,0.073485,0.16489,0.185082,340,3,0.92311,0.92311,NA,1918,0,-0.19698,0.16489,0.185082,3,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RBM48,3,0.092285,0.16364,NA,408,2,0.92333,0.92406,NA,1919,0,-0.33089,0.16364,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NAF1,4,0.063043,0.1446,NA,305,2,0.92352,0.92343,NA,1920,0,-0.22012,0.1446,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,R3HCC1L,3,0.1619,0.2591,NA,557,2,0.92352,0.92425,NA,1921,0,-0.3022,0.2591,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SNRPB,4,0.38857,0.51951,NA,997,1,0.92548,0.92529,NA,1922,0,-0.13553,0.51951,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PC,4,0.19511,0.31592,NA,623,2,0.92602,0.9258,NA,1923,0,-0.15587,0.31592,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,IPO8,4,0.32295,0.45856,NA,891,1,0.92621,0.92598,NA,1924,0,-0.044592,0.45856,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,SMAD4,4,0.11424,0.22462,NA,454,1,0.92641,0.92621,NA,1925,0,-0.050838,0.22462,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,ATXN2L,4,0.070354,0.1587,NA,329,2,0.92681,0.92664,NA,1926,0,-0.27411,0.1587,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TARBP2,4,0.74984,0.75028,NA,1522,1,0.92701,0.92687,NA,1927,0,-0.071641,0.75028,1,1,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOSIP,4,0.31166,0.44648,NA,867,2,0.92721,0.92706,NA,1928,0,-0.093149,0.44648,1,2,7 Other
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DIMT1,4,0.14934,0.26398,NA,531,2,0.92737,0.92725,NA,1929,0,-0.26861,0.26398,1,2,7 Other
